date,TweetId,Tweet,created_at,geo,place,coordinates,location
2020-12-16  01:49,1339008035105095680,RT @kirbykirbybee: So stoked (and admittedly still a little 🤯) that @Siren_Sport is a finalist in the #SportsAUSMediaAwards! And alongside…,2020-12-16 00:42:47,,,,"Sunshine Coast, Kabi Kabi land"
2020-12-16  01:49,1339008035025530880,"RT @joss_prior: The new darling of the GenderCranks Tulsi Gabbard who has attempted to kick trans people out of sport in the US, is yet ano…",2020-12-16 00:42:47,,,,She/her
2020-12-16  01:49,1339007997692030977,FBS college football is the only sport I know about where some teams start the season with no opportunity — no matt… https://t.co/dl0iXy55iL,2020-12-16 00:42:38,,,,"Nashville, TN"
2020-12-16  01:49,1339007987457863680,"@NeilSummers_ Garage run ahoy !
Get me a King size Mars and a blue Lucozade Sport while you're there.",2020-12-16 00:42:36,,,,
2020-12-16  01:49,1339007975336243200,English Premier League records six positive coronavirus cases in latest testing https://t.co/lxDsqdKAnk,2020-12-16 00:42:33,,,,
2020-12-16  01:49,1339007975025991680,"RT @pauldehnerjr: College football games are fantastic. Everything else about the sport is a broken, greed-filled embarrassment.",2020-12-16 00:42:33,,,,Whoville
2020-12-16  01:49,1339007972861562881,RT @NigeriaNewsdesk: Tyson Fury goes legal in feud with BBC over SPOTY nomination https://t.co/xhZGrJjyVv,2020-12-16 00:42:32,,,,
2020-12-16  01:49,1339007957892288522,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,2020-12-16 00:42:29,,,,she/her
2020-12-16  01:49,1339007933581914113,Carlton eyes defensive reinforcements with final list spot. Invitations to train will be finalised this week ♻️ https://t.co/nKQHYxY3za,2020-12-16 00:42:23,,,,"Melbourne, Australia"
2020-12-16  01:49,1339007929874337793,@JeffKCollins What kind of cards are you looking for specifically? Does it change with sport?,2020-12-16 00:42:22,,,,The North
2020-12-16  01:49,1339007918235115522,"RT @TBettsSkillz: S.T.A.R. Clinic.
Skill.
Technique.
Attitude.
Resources.

JAN 2ND
10 AM - 12:30 PM
🏢 @Clubhouse_mw 

Online Registration $…",2020-12-16 00:42:19,,,,"Ozark, MO"
2020-12-16  01:49,1339007917744263168,"2020 was a hard year, but it didn't stop these inspiring plant-based athletes. https://t.co/5cRpJkY2ac… https://t.co/q8tamgKbkr",2020-12-16 00:42:19,,,,SF Bay Area
2020-12-16  01:49,1339007905710952453,"Every power five team should have the exact same route to a national championship. 

I can’t think of any sport at… https://t.co/WoGNenWwS0",2020-12-16 00:42:16,,,,The Middle West
2020-12-16  01:49,1339007902162415616,"@aussiesdointhgs That's a sport-utility vehicle, not a truck",2020-12-16 00:42:16,,,,Anarcho Jurisdiction
2020-12-16  01:49,1339007891492233217,@Record_Sport Bhoot the sored,2020-12-16 00:42:13,,,,
2020-12-16  01:49,1339007882587598849,RT @marialena_tvl: not everything is about you 🙄 but if the croc fits wear it. you should put em in sport mode the way you be running with…,2020-12-16 00:42:11,,,,"Autlán de Navarro,Jalisco "
2020-12-16  01:49,1339007881677574144,"RT @pauldehnerjr: College football games are fantastic. Everything else about the sport is a broken, greed-filled embarrassment.",2020-12-16 00:42:11,,,,
2020-12-16  01:49,1339007858957053954,RT @EarthSenseAQ: Great article from @airqualitynews about the importance of understanding #airquality when taking part in sport. During ex…,2020-12-16 00:42:05,,,,#tailpipe #packaging #circular
2020-12-16  01:49,1339007855643533321,Neil Warnock to hold talks with ‘frustrated’ Man City loanee Patrick Roberts over Middlesbrough transfer future https://t.co/QCki7gNVqZ,2020-12-16 00:42:05,,,,
2020-12-16  01:49,1339007839554195458,"@statsowar @LeeSharpeNFL it was at least defined before each season, but yes you're right! the whole sport is arbitrary",2020-12-16 00:42:01,,,,
2020-12-16  01:49,1339007837121363969,Sport day more like ✨ STUPID DAY ✨,2020-12-16 00:42:00,,,,
2020-12-16  01:49,1339007836660129793,@ChildersRadio College football is a clown sport. Can’t be the greatest sport ever invented when it pulls these typ… https://t.co/e27S6tpIUq,2020-12-16 00:42:00,,,,
2020-12-16  01:49,1339007836521639936,"RT @alliseeisgold: Seeking greatness means looking for constant improvement, even in the little areas. You have to evolve. Check out the ne…",2020-12-16 00:42:00,,,,CA - IL
2020-12-16  01:49,1339007823573872645,@FCBarcelonaFl @Sport_EN Beat La Real first 🥺,2020-12-16 00:41:57,,,,
2020-12-16  01:49,1339007823376773120,"RT @pauldehnerjr: College football games are fantastic. Everything else about the sport is a broken, greed-filled embarrassment.",2020-12-16 00:41:57,,,,
2020-12-16  01:49,1339007818528124936,[$11.55 - 13.59] Secbolt Stainless Steel Band Compatible Apple Watch Band 38mm 40mm Women Iwatch Series 5/4/3/2/1 A… https://t.co/eXuYBFV2iv,2020-12-16 00:41:56,,,,Free group ➡️
2020-12-16  01:49,1339007795991961600,Had a great time speaking to @Robertson_SJ on the @TrackVU podcast about the future of jobs in sport. It was an int… https://t.co/BedrJiMdTf,2020-12-16 00:41:50,,,,"Seattle, WA"
2020-12-16  01:49,1339007786227666944,@kirbykirbybee @Siren_Sport Very bluddy deserved!,2020-12-16 00:41:48,,,,Wurundjeri Country
2020-12-16  01:49,1339007778006953985,"@AdventuresSands Great, you watch AAA. But the majority of wrestling fans worldwide have abandoned the “sport.” App… https://t.co/1NN4GGyruU",2020-12-16 00:41:46,,,,
2020-12-16  01:49,1339007746218332162,"RT @tcarlson4: Girls Final
Central City- 60
Alburnett- 40

Good TRC West win for the Wildcats to advance to 3-0 on the season! GO CATS!
@jt…",2020-12-16 00:41:38,,,,"Cedar Rapids, Iowa"
2020-12-16  01:49,1339007736965632001,RT @SCMPNews: Spurs star Son Heung-min named Korean player of the year https://t.co/RxMqDeuKod,2020-12-16 00:41:36,,,,
2020-12-16  01:49,1339007728954564609,"RT @pauldehnerjr: College football games are fantastic. Everything else about the sport is a broken, greed-filled embarrassment.",2020-12-16 00:41:34,,,,"Cincinnati, Ohio"
2020-12-16  01:49,1339007718430920704,TEN things to look out for ahead of the Premier League's round of midweek fixtures https://t.co/kOZCJCefJM https://t.co/mSZ4EkG2V9,2020-12-16 00:41:32,,,,"Indianapolis, IN"
2020-12-16  01:49,1339007713485807616,@AlexAlxalix @Sviiin Agree to disagree — I was cheated for a decade by doping athletes - none ever tested positive… https://t.co/t8bUKUits3,2020-12-16 00:41:31,,,,
2020-12-16  01:49,1339007690857734144,@gugachacra SPORT,2020-12-16 00:41:25,,,,
2020-12-16  01:49,1339007687842000898,RT @Independent: Wright makes winning start at World Championship dressed as The Grinch https://t.co/7QCTFmcUAw,2020-12-16 00:41:24,,,,"Wales, England"
2020-12-16  01:49,1339007682208940032,"RT @FEI_Global: Here's to a legend that changed the sport and will forever be remembered as one of the very best. Rest in Peace, Totilas. ❤️",2020-12-16 00:41:23,,,,Sydney
2020-12-16  01:49,1339007676584366080,RT @haikyuu_bby: having a rarepair as a comfort ship is an extreme sport,2020-12-16 00:41:22,,,,
2020-12-16  01:49,1339007673325547520,@JoeG @CallumSmith23 Best of luck! Imagine if promoters and media spent their budgets on putting real fights on tv… https://t.co/PtWSX5iULc,2020-12-16 00:41:21,,,,Immigrant in London
2020-12-16  01:49,1339007670259310592,"RT @telegraph_sport: Manly want it known Steve Matai is welcome, and dearly wanted, back at the club: https://t.co/cMRDowj8N3 @BulldogRitch…",2020-12-16 00:41:20,,,,"Sydney, Australia"
2020-12-16  01:49,1339007666094534656,Sport Club Internacional a new hope,2020-12-16 00:41:19,,,,Sapiranga - RS
2020-12-16  01:49,1339007658347687940,@carljose5 @jalanmiller @lando_AFC @LionelBrunet_ Going by both sets of clubs arsenal we auba signing 'da ting' pla… https://t.co/DE19yh0UL8,2020-12-16 00:41:17,,,,United Kingdom
2020-12-16  01:49,1339007644489670656,"Memorizing birthdates, times and weights.. oh and socials for my kids is an extreme sport",2020-12-16 00:41:14,,,,UTW
2020-12-16  01:49,1339007639875854338,"RT @RF_P0TUS: It matches the Space Force medal he got in his Cracker Jacks.
https://t.co/LFGexc0Ngj",2020-12-16 00:41:13,,,,central Qld australia
2020-12-16  01:49,1339007635018842112,"RT @Patriotic_Ezzu: Like other children his age, he enjoyed playing sport and was very fond of football. 

@Patriotic_Ezzu 
#16DecAPSMartyr…",2020-12-16 00:41:12,,,,
2020-12-16  01:49,1339007631520903169,"@18RacingFan18 I liked nascar heat 2, but only because that game &amp; project cars got me GT Sport, a game I enjoy immensely to this day.",2020-12-16 00:41:11,,,,Happier on the race track
2020-12-16  01:49,1339007619759919105,@Piglordmma Man U don't get hard from seeing my @betMMAtips I get hyped from counting money after Swanson or Pettis… https://t.co/BWVHtaq8TS,2020-12-16 00:41:08,,,,
2020-12-16  01:49,1339007619462270977,"the part that sucks is that the G5 has absolutely no leverage, and CFB at large doesn't care what a disservice this… https://t.co/LQ9Eg3upae",2020-12-16 00:41:08,,,,"Uptown, New Orleans"
2020-12-16  01:49,1339007611606167552,@TimBrando @JacobCHatch The solution is to have a 16 team playoff. No other college sport at any level sets up their championship this way.,2020-12-16 00:41:06,,,,"Provo, UT"
2020-12-16  01:49,1339007576504143874,"RT @7Cricket: Sport reaches its highest form when there’s genuine rivalry. When it’s more than a contest.

In cricket we have the Ashes – A…",2020-12-16 00:40:58,,,,Bangaluru
2020-12-16  01:49,1339007564600709120,@SkyNews And rightly so. This divisiveness has no place in sport and needs to stop.,2020-12-16 00:40:55,,,,"England, United Kingdom"
2020-12-16  01:49,1339007564407828482,Wright makes winning start at World Championship dressed as The Grinch https://t.co/7QCTFmcUAw,2020-12-16 00:40:55,,,,"London, England"
2020-12-16  01:49,1339007513664970752,RT @viaSportBC: We are hosting a webinar on December 17 at 12 p.m. to address questions we have heard about the current provincial restrict…,2020-12-16 00:40:43,,,,
2020-12-16  01:49,1339007506035724294,RT @TimesLIVE: Mamelodi Sundowns beat TS Galaxy 2-0 in a league match played at Loftus on Tuesday night to maintain a two-point lead at the…,2020-12-16 00:40:41,,,,Mtata
2020-12-16  01:49,1339007505205178374,"RT @asianzoro: Chihayafuru (anime, 3 seasons)

This anime is about the Japanese sport Karuta which may seem like a simple card game but in…",2020-12-16 00:40:41,,,,Cheetos & Catharsis
2020-12-16  01:49,1339007499995930624,"RT @pauldehnerjr: College football games are fantastic. Everything else about the sport is a broken, greed-filled embarrassment.",2020-12-16 00:40:40,,,,southwest Ohio
2020-12-16  01:49,1339007493981298689,@Bromka @MarathonProj @BenRosario1 @JoshCox I love everyone involved with this project and I understand the economi… https://t.co/fRRFGrASiL,2020-12-16 00:40:38,,,,GE
2020-12-16  01:49,1339007483352920066,Totally agree with you! There's no room for #BLMAntifaTerroristsThugs in sport! Any cretin that kneels needs bannin… https://t.co/DAZGxvGICq,2020-12-16 00:40:36,,,,England
2020-12-16  01:49,1339007478563016706,"RT @benFranklin2018: Peter Nygard, Jeffrey Epstein, Harvey Weinstein, Prince Andrew - all part of a class of people who exist above the law…",2020-12-16 00:40:35,,,,
2020-12-16  01:49,1339007478500089858,@fuzzywuzzy39 @Rumpilstiltski2 @Record_Sport Fuzzy is a paedo lover,2020-12-16 00:40:35,,,,
2020-12-16  01:49,1339007467355836422,RT @DanWetzel: Coastal Carolina could be 20-0 this season and the committee wouldn’t put them in the top 10. It’s a strange sport when winn…,2020-12-16 00:40:32,,,,Acadiana
2020-12-16  01:49,1339007460439453698,@StephenTwojays @Charl0ttewood Because the sport didn’t need boobs to entice viewers anymore. And it sent the wrong image,2020-12-16 00:40:30,,,,
2020-12-16  01:49,1339007441556541441,"@JonHeyman $3B, in a sport that has revenue of $10B, seems juuuussstttt a bit wrong, so I assume all of it is lies.… https://t.co/XSGrcVDpQP",2020-12-16 00:40:26,,,,#RockiesTown
2020-12-16  01:49,1339007436666122240,"RT @benFranklin2018: Peter Nygard, Jeffrey Epstein, Harvey Weinstein, Prince Andrew - all part of a class of people who exist above the law…",2020-12-16 00:40:25,,,,USA
2020-12-16  01:49,1339007418248830976,RT @lilcokeeee: Cheating is a rich nigga sport you broke niggas can’t afford to cheat bitch I wanna cry in a RR 😭😭😭,2020-12-16 00:40:20,,,,"goStreet, USA"
2020-12-16  01:49,1339007414230663168,RT @FortiusCentre: We have signed an agreement with the @CityofBurnaby for the purchase of the Fortius facility. The City intends to operat…,2020-12-16 00:40:19,,,,Burnaby
